op_carrier_fl_num,avg_arr_delay,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_late_aircraft_delay,avg_dep_delay
1,-5.71660599271913,24.2542372881356,1.39194915254237,12.3559322033898,6.61864406779661,2.77340039117072
2,8.28021457873146,34.4788918205805,2.2467018469657,15.1292875989446,22.7704485488127,16.4355751099937
3,1.66862544711293,28.5363276089828,3.35006605019815,9.92073976221929,21.2602377807133,9.23619241537287
4,5.13259402121504,32.2970922882427,1.00884955752212,18.1517067003793,14.0151706700379,10.3142994241843
5,1.77659574468085,31.8525519848771,4.92816635160681,10.9149338374291,11.1436672967864,8.6491868569532
6,6.90405715743812,23.7762669962917,4.07292954264524,27.7824474660074,13.4697156983931,12.8569974554707
7,4.06551388212372,30.7360774818402,2.61016949152542,11.7021791767554,12.3983050847458,8.78085519922255
8,4.49589929429716,24.1114616193481,1.94426919032597,18.0210304942166,22.6225026288118,11.4981935729226
9,2.4778236204229,25.1085626911315,1.37461773700306,11.1590214067278,14.414373088685,7.02523821787278
10,-2.8311095505618,24.4302600472813,1.20567375886525,7.69503546099291,12.0425531914894,5.32889667250438
11,8.39863782051282,36.3948220064725,2.12297734627832,15.9886731391586,20.0177993527508,15.2228867623604
12,3.71362649294245,22.6945606694561,3.32914923291492,11.4239888423989,19.5160390516039,9.72663234895692
13,-4.73076923076923,56.625,0.0,6.875,0.0,0.192307692307692
14,-0.330837789661319,17.8934911242604,0.830374753451677,22.6745562130178,16.2189349112426,7.89964412811388
15,0.532275831680987,23.7455696202532,2.18987341772152,9.9379746835443,17.5658227848101,6.98217821782178
16,3.20717571297148,19.307486631016,1.31105169340463,15.644385026738,12.4233511586453,9.19361350706552
17,-0.563734290843806,18.6003787878788,3.11742424242424,13.5852272727273,21.0132575757576,7.23761194029851
18,2.33749025720966,23.4053497942387,0.781893004115226,11.0740740740741,17.0514403292181,7.85714285714286
19,2.68348623853211,23.6021003500583,1.9416569428238,11.8226371061844,20.3348891481914,9.57416684818122
20,4.39826002899952,30.6119047619048,1.01904761904762,9.0202380952381,16.3333333333333,10.7485535197686
21,5.34179310344828,21.1137254901961,2.05490196078431,12.3424836601307,21.4888888888889,9.75206384149697
22,17.1761739678538,17.5309187279152,2.54593639575972,15.1704946996466,22.1519434628975,17.4692404268675
23,-1.75747931253978,22.0732673267327,2.42178217821782,11.8118811881188,8.9009900990099,3.53051493960585
24,0.900874635568513,20.4394557823129,0.963265306122449,7.30204081632653,19.1319727891156,7.39815712900097
25,8.29536290322581,38.1734234234234,2.38738738738739,9.37612612612613,13.4301801801802,12.9577252138903
26,4.61603206412826,23.626817447496,1.96445880452342,5.18578352180937,11.9450726978998,7.88338658146965
27,0.925564163017851,22.0246913580247,1.94444444444444,13.9485596707819,18.1460905349794,6.78196500672948
28,3.97951197053407,18.6251511487303,1.93349455864571,13.8645707376058,22.7122128174123,10.3129017447199
29,7.8913830557567,26.6715542521994,5.01026392961877,11.8841642228739,14.9794721407625,11.5535135135135
30,9.58908238446082,15.1069651741294,1.35199004975124,23.2835820895522,17.1194029850746,11.6581054036024
31,4.30689985625299,19.5671296296296,2.46296296296296,12.7696759259259,22.5659722222222,10.8172916169095
32,5.44822979291917,13.8025666337611,2.64955577492596,13.6762092793682,27.4185587364265,12.8700288824706
